row_number,data_time,power_w,type,action,decision,activity_score,habit_score,confidence_score,activity_level,habit_level,confidence_level,professional_percentage,reason
5915,2025-07-15 19:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4676774251376118,0.22873764922223233,0.5494515755512894,medium,low,medium,100.0,
5916,2025-07-15 19:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.46737554300283934,0.433654357205943,0.49281843005212767,medium,medium,medium,100.0,
5917,2025-07-15 20:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46886472040029487,0.32974970407875365,0.4722059261562071,medium,low,medium,100.0,
5918,2025-07-15 20:15:00,1.75,phantom_load,Suggest Shutdown,suggest_shutdown,0.46764181901160623,0.22857194312801088,0.6102536948338207,medium,low,medium,100.0,
5919,2025-07-15 20:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46837773741689154,0.45063175239911235,0.5046850886587756,medium,medium,medium,100.0,
5920,2025-07-15 20:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4671850208055119,0.24706372880538047,0.6497175625724133,medium,low,medium,100.0,
5921,2025-07-15 21:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3113487083743627,0.23722757071225126,0.394931675162154,low,low,medium,100.0,
5922,2025-07-15 21:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3112144528884716,0.23722757071225126,0.3783381919410393,low,low,medium,100.0,
5923,2025-07-15 21:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3118271468884506,0.33053841251834065,0.38323922783746595,low,medium,medium,100.0,
5924,2025-07-15 21:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.31235453843911465,0.33053841251834065,0.3152700175134955,low,medium,low,100.0,
5925,2025-07-15 22:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.1559434482508843,0.2916234376118471,0.18276475843974774,low,low,low,100.0,
5926,2025-07-15 22:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.15606501789638472,0.24706372880538047,0.1,low,low,low,100.0,
5927,2025-07-15 22:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.15600899623930653,0.43723063735524215,0.1,low,medium,low,100.0,
5928,2025-07-15 22:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.15602270547490793,0.3300499498216477,0.1,low,medium,low,100.0,
5929,2025-07-15 23:00:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2230831739876987,0.1,low,low,low,100.0,
5930,2025-07-15 23:15:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.45008958878109273,0.1,low,medium,low,100.0,
5931,2025-07-15 23:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32974970407875365,0.1,low,low,low,100.0,
5932,2025-07-15 23:45:00,0.4,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43723063735524215,0.1,low,medium,low,100.0,
5933,2025-07-16 00:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.1,low,low,low,100.0,
5934,2025-07-16 00:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.13134925124067126,low,low,low,100.0,
5935,2025-07-16 00:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.33078643784899264,0.1,low,medium,low,100.0,
5936,2025-07-16 01:00:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32855071898796934,0.1,low,low,low,100.0,
5937,2025-07-16 01:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.19107792206542162,low,low,low,100.0,
5938,2025-07-16 01:30:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.33078643784899253,0.1,low,medium,low,100.0,
5939,2025-07-16 01:45:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.3300499498216477,0.10338968141383076,low,medium,low,100.0,
5940,2025-07-16 02:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27558085674826405,0.1,low,low,low,100.0,
5941,2025-07-16 02:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.33078643784899264,0.1,low,medium,low,100.0,
5942,2025-07-16 02:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43618094386790607,0.1059347923875032,low,medium,low,100.0,
5943,2025-07-16 02:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43618094386790607,0.15983726230780104,low,medium,low,100.0,
5944,2025-07-16 03:00:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32855071898796934,0.1,low,low,low,100.0,
5945,2025-07-16 03:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.22946811823715255,0.15606331121675365,low,low,low,100.0,
5946,2025-07-16 03:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.227912488070604,0.12144882676687457,low,low,low,100.0,
5947,2025-07-16 03:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32855071898796934,0.17180502541291476,low,low,low,100.0,
5948,2025-07-16 04:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27558085674826405,0.1,low,low,low,100.0,
5949,2025-07-16 04:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.10285207867075757,low,low,low,100.0,
5950,2025-07-16 04:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.433654357205943,0.11828236368876142,low,medium,low,100.0,
5951,2025-07-16 04:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.4349989896338071,0.1,low,medium,low,100.0,
5952,2025-07-16 05:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.23722757071225126,0.1,low,low,low,100.0,
5953,2025-07-16 05:15:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43723063735524215,0.1,low,medium,low,100.0,
5954,2025-07-16 05:30:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.3300499498216477,0.10075477893864512,low,medium,low,100.0,
5955,2025-07-16 05:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2916234376118471,0.1,low,low,low,100.0,
5956,2025-07-16 06:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3880034749089606,0.3269823143733963,0.390970163667006,medium,low,medium,100.0,
5957,2025-07-16 06:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3890203002044168,0.4349989896338071,0.38118557416897814,medium,medium,medium,100.0,
5958,2025-07-16 06:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.38934019434905986,0.2529701855511565,0.4083139154819879,medium,low,medium,100.0,
5959,2025-07-16 06:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.38875684606801275,0.223896280429468,0.32119858689980463,medium,low,low,100.0,
5960,2025-07-16 07:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3907681411072947,0.3538208422378185,0.3649368245039378,medium,medium,medium,100.0,
5961,2025-07-16 07:15:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.3907933628195593,0.2724143262372479,0.4426922573019312,medium,low,medium,100.0,
5962,2025-07-16 07:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.39009866205485705,0.5452531039956553,0.24710247309053457,medium,medium,low,100.0,
5963,2025-07-16 07:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3857228872666318,0.49993560461049535,0.4114359048968977,medium,medium,medium,100.0,
5964,2025-07-16 08:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3875639760707025,0.5531423310931899,0.4225078209190076,medium,medium,medium,100.0,
5965,2025-07-16 08:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3867303435186436,0.2703001075632537,0.3847026357967703,medium,low,medium,100.0,
5966,2025-07-16 08:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.38761344347479604,0.32974970407875365,0.3589082267264579,medium,low,medium,100.0,
5967,2025-07-16 08:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3865193101302175,0.4302905357060005,0.45394738287133063,medium,medium,medium,100.0,
5968,2025-07-16 09:00:00,1.0,phantom_load,Send Notification,send_notification,0.7875085961354118,0.3300499498216477,0.8,high,medium,high,100.0,
5969,2025-07-16 09:15:00,0.5,phantom_load,Send Notification,send_notification,0.7871333601976414,0.4349989896338071,0.8,high,medium,high,100.0,
5970,2025-07-16 09:30:00,0.0,phantom_load,Send Notification,send_notification,0.7879777610369694,0.27696315564048246,0.8,high,low,high,100.0,
5971,2025-07-16 10:00:00,0.0,phantom_load,Send Notification,send_notification,0.7878358801164096,0.4948467480034136,0.8,high,medium,high,100.0,
5972,2025-07-16 10:15:00,0.0,phantom_load,Send Notification,send_notification,0.7872365192992192,0.5132344035629886,0.8,high,medium,high,100.0,
5973,2025-07-16 10:30:00,0.0,phantom_load,Send Notification,send_notification,0.7871915432716826,0.4948467480034136,0.8,high,medium,high,100.0,
5974,2025-07-16 10:45:00,0.0,phantom_load,Send Notification,send_notification,0.7868841451482633,0.27058115657188375,0.8,high,low,high,100.0,
5975,2025-07-16 11:00:00,0.0,phantom_load,Send Notification,send_notification,0.7869220052879179,0.43750386220976367,0.8,high,medium,high,100.0,
5976,2025-07-16 11:15:00,1.25,phantom_load,Send Notification,send_notification,0.7848289326884048,0.4945975043954338,0.8,high,medium,high,100.0,
5977,2025-07-16 11:30:00,1.5,phantom_load,Send Notification,send_notification,0.7883755735426343,0.4952822382176619,0.8,high,medium,high,100.0,
5978,2025-07-16 11:45:00,1.0,phantom_load,Send Notification,send_notification,0.7879667923819049,0.49513178415786185,0.8,high,medium,high,100.0,
5979,2025-07-16 12:00:00,27.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 27.0W ≥ 19W, normal usage range"
5980,2025-07-16 12:15:00,16.75,phantom_load,Send Notification,send_notification,0.7797390772296104,0.4948749167787926,0.8,high,medium,high,100.0,
5981,2025-07-16 12:30:00,7.0,phantom_load,Send Notification,send_notification,0.7783430668607404,0.4963523093550981,0.8,high,medium,high,100.0,
5982,2025-07-16 12:45:00,6.0,phantom_load,Send Notification,send_notification,0.7699199831194308,0.49579000851779936,0.8,high,medium,high,100.0,
5983,2025-07-16 13:00:00,4.5,phantom_load,Send Notification,send_notification,0.774524203446448,0.49507908897637476,0.8,high,medium,high,100.0,
5984,2025-07-16 13:15:00,8.333333333333334,phantom_load,Send Notification,send_notification,0.7675025135085037,0.4952913214402515,0.8,high,medium,high,100.0,
5985,2025-07-16 13:30:00,16.0,phantom_load,Send Notification,send_notification,0.7670128074559217,0.4951930206254706,0.8,high,medium,high,100.0,
5986,2025-07-16 13:45:00,22.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 22.0W ≥ 19W, normal usage range"
5987,2025-07-16 14:30:00,5.5,phantom_load,Send Notification,send_notification,0.22001144641949302,0.35983035227225996,0.8,low,medium,high,100.0,
5988,2025-07-16 15:00:00,5.0,phantom_load,Send Notification,send_notification,0.45,0.48835062572906673,0.7142529756144412,medium,medium,high,100.0,
5989,2025-07-16 15:15:00,6.5,phantom_load,Send Notification,send_notification,0.5307028340250467,0.4941935520523076,0.7059428722979687,medium,medium,high,100.0,
5990,2025-07-16 15:30:00,8.5,phantom_load,Send Notification,send_notification,0.45,0.49442035264546724,0.7454526701164956,medium,medium,high,100.0,
5991,2025-07-16 15:45:00,9.0,phantom_load,Send Notification,send_notification,0.45,0.492876230643056,0.7089899988813173,medium,medium,high,100.0,
5992,2025-07-16 16:00:00,0.5,phantom_load,Send Notification,send_notification,0.7791518037518039,0.4956355506019157,0.7132493535037424,high,medium,high,100.0,
5993,2025-07-16 16:15:00,0.0,phantom_load,Send Notification,send_notification,0.7850016912072403,0.49522335041327,0.7599449909817263,high,medium,high,100.0,
5994,2025-07-16 16:45:00,1.0,phantom_load,Send Notification,send_notification,0.7950070501656029,0.5321540260687511,0.6428381580177543,high,medium,medium,100.0,
5995,2025-07-16 17:00:00,1.0,phantom_load,Send Notification,send_notification,0.7947815354073589,0.5475878486199295,0.7039868262028586,high,medium,high,100.0,
5996,2025-07-16 17:15:00,0.0,phantom_load,Send Notification,send_notification,0.7835656104526258,0.4943928280093316,0.6444238305806268,high,medium,medium,100.0,
5997,2025-07-16 17:30:00,0.0,phantom_load,Send Notification,send_notification,0.7793597126953822,0.4954005540829532,0.6582778101943942,high,medium,medium,100.0,
5998,2025-07-16 17:45:00,0.5,phantom_load,Send Notification,send_notification,0.7864432705697888,0.4981946502571511,0.66240361763218,high,medium,high,100.0,
5999,2025-07-16 18:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46777539226908027,0.4349989896338071,0.5586346785555911,medium,medium,medium,100.0,
6000,2025-07-16 18:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4694348244915094,0.33078643784899264,0.47957008878782115,medium,medium,medium,100.0,
6001,2025-07-16 18:45:00,0.75,phantom_load,Suggest Shutdown,suggest_shutdown,0.46887654816804925,0.23722757071225126,0.5061088177216584,medium,low,medium,100.0,
6002,2025-07-16 19:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46768378989581366,0.22835481481295697,0.4274616455047859,medium,low,medium,100.0,
6003,2025-07-16 19:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4679774158241079,0.45051250139907745,0.5006960310953704,medium,medium,medium,100.0,
6004,2025-07-16 19:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4676774251376118,0.22873764922223233,0.5494515755512894,medium,low,medium,100.0,
6005,2025-07-16 19:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46737554300283934,0.433654357205943,0.49281843005212767,medium,medium,medium,100.0,
6006,2025-07-16 20:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46837773741689154,0.45063175239911235,0.5046850886587756,medium,medium,medium,100.0,
6007,2025-07-16 20:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4671850208055119,0.24706372880538047,0.6497175625724133,medium,low,medium,100.0,
6008,2025-07-16 21:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3113487083743627,0.23722757071225126,0.394931675162154,low,low,medium,100.0,
6009,2025-07-16 21:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3112144528884716,0.23722757071225126,0.3783381919410393,low,low,medium,100.0,
6010,2025-07-16 21:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3118271468884506,0.33053841251834065,0.38323922783746595,low,medium,medium,100.0,
6011,2025-07-16 22:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.1559434482508843,0.2916234376118471,0.18276475843974774,low,low,low,100.0,
6012,2025-07-16 22:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.15606501789638472,0.24706372880538047,0.1,low,low,low,100.0,
6013,2025-07-16 22:30:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.15600899623930653,0.43723063735524215,0.1,low,medium,low,100.0,
6014,2025-07-16 22:45:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.15602270547490793,0.3300499498216477,0.1,low,medium,low,100.0,
6015,2025-07-16 23:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2230831739876987,0.1,low,low,low,100.0,
6016,2025-07-16 23:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32974970407875365,0.1,low,low,low,100.0,
6017,2025-07-16 23:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43723063735524215,0.1,low,medium,low,100.0,
6018,2025-07-17 00:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.1,low,low,low,100.0,
6019,2025-07-17 00:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.33078643784899264,0.1,low,medium,low,100.0,
6020,2025-07-17 00:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.24706372880538047,0.21989554969514433,low,low,low,100.0,
6021,2025-07-17 01:00:00,0.75,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32855071898796934,0.1,low,low,low,100.0,
6022,2025-07-17 01:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.19107792206542162,low,low,low,100.0,
6023,2025-07-17 01:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.33078643784899253,0.1,low,medium,low,100.0,
6024,2025-07-17 01:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.3300499498216477,0.10338968141383076,low,medium,low,100.0,
6025,2025-07-17 02:00:00,0.25,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27558085674826405,0.1,low,low,low,100.0,
6026,2025-07-17 02:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.33078643784899264,0.1,low,medium,low,100.0,
6027,2025-07-17 02:30:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43618094386790607,0.1059347923875032,low,medium,low,100.0,
6028,2025-07-17 02:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43618094386790607,0.15983726230780104,low,medium,low,100.0,
6029,2025-07-17 03:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.32855071898796934,0.1,low,low,low,100.0,
6030,2025-07-17 03:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.22946811823715255,0.15606331121675365,low,low,low,100.0,
6031,2025-07-17 04:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27558085674826405,0.1,low,low,low,100.0,
6032,2025-07-17 04:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.27696315564048246,0.10285207867075757,low,low,low,100.0,
6033,2025-07-17 04:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.433654357205943,0.11828236368876142,low,medium,low,100.0,
6034,2025-07-17 04:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.4349989896338071,0.1,low,medium,low,100.0,
6035,2025-07-17 05:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.23722757071225126,0.1,low,low,low,100.0,
6036,2025-07-17 05:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.43723063735524215,0.1,low,medium,low,100.0,
6037,2025-07-17 05:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.3300499498216477,0.10075477893864512,low,medium,low,100.0,
6038,2025-07-17 05:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.05,0.2916234376118471,0.1,low,low,low,100.0,
6039,2025-07-17 06:15:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.3890203002044168,0.4349989896338071,0.38118557416897814,medium,medium,medium,100.0,
6040,2025-07-17 06:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.38934019434905986,0.2529701855511565,0.4083139154819879,medium,low,medium,100.0,
6041,2025-07-17 06:45:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.38875684606801275,0.223896280429468,0.32119858689980463,medium,low,low,100.0,
6042,2025-07-17 07:00:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3907681411072947,0.3538208422378185,0.3649368245039378,medium,medium,medium,100.0,
6043,2025-07-17 07:15:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.3907933628195593,0.2724143262372479,0.4426922573019312,medium,low,medium,100.0,
6044,2025-07-17 07:30:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.39009866205485705,0.5452531039956553,0.24710247309053457,medium,medium,low,100.0,
6045,2025-07-17 08:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.3875639760707025,0.5531423310931899,0.4225078209190076,medium,medium,medium,100.0,
6046,2025-07-17 08:15:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.3867303435186436,0.2703001075632537,0.3847026357967703,medium,low,medium,100.0,
6047,2025-07-17 08:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.38761344347479604,0.32974970407875365,0.3589082267264579,medium,low,medium,100.0,
6048,2025-07-17 08:45:00,0.6666666666666666,phantom_load,Suggest Shutdown,suggest_shutdown,0.3865193101302175,0.4302905357060005,0.45394738287133063,medium,medium,medium,100.0,
6049,2025-07-17 09:00:00,1.0,phantom_load,Send Notification,send_notification,0.7875085961354118,0.3300499498216477,0.8,high,medium,high,100.0,
6050,2025-07-17 09:15:00,1.0,phantom_load,Send Notification,send_notification,0.7871333601976414,0.4349989896338071,0.8,high,medium,high,100.0,
6051,2025-07-17 09:45:00,0.0,phantom_load,Send Notification,send_notification,0.787111213480381,0.23722757071225126,0.8,high,low,high,100.0,
6052,2025-07-17 10:00:00,0.5,phantom_load,Send Notification,send_notification,0.7878358801164096,0.4948467480034136,0.8,high,medium,high,100.0,
6053,2025-07-17 10:15:00,1.0,phantom_load,Send Notification,send_notification,0.7872365192992192,0.5132344035629886,0.8,high,medium,high,100.0,
6054,2025-07-17 10:30:00,0.0,phantom_load,Send Notification,send_notification,0.7871915432716826,0.4948467480034136,0.8,high,medium,high,100.0,
6055,2025-07-17 10:45:00,0.0,phantom_load,Send Notification,send_notification,0.7868841451482633,0.27058115657188375,0.8,high,low,high,100.0,
6056,2025-07-17 11:00:00,20.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 20.0W ≥ 19W, normal usage range"
6057,2025-07-17 11:15:00,10.0,phantom_load,Send Notification,send_notification,0.7848289326884048,0.4945975043954338,0.8,high,medium,high,100.0,
6058,2025-07-17 11:30:00,11.333333333333334,phantom_load,Send Notification,send_notification,0.7883755735426343,0.4952822382176619,0.8,high,medium,high,100.0,
6059,2025-07-17 11:45:00,71.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 71.0W ≥ 19W, normal usage range"
6060,2025-07-17 12:00:00,61.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 61.0W ≥ 19W, normal usage range"
6061,2025-07-17 12:15:00,54.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 54.0W ≥ 19W, normal usage range"
6062,2025-07-17 12:30:00,24.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 24.0W ≥ 19W, normal usage range"
6063,2025-07-17 12:45:00,1.0,phantom_load,Send Notification,send_notification,0.7699199831194308,0.49579000851779936,0.8,high,medium,high,100.0,
6064,2025-07-17 13:00:00,0.0,phantom_load,Send Notification,send_notification,0.774524203446448,0.49507908897637476,0.8,high,medium,high,100.0,
6065,2025-07-17 13:15:00,16.666666666666668,phantom_load,Send Notification,send_notification,0.7675025135085037,0.4952913214402515,0.8,high,medium,high,100.0,
6066,2025-07-17 13:30:00,46.66666666666666,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 46.66666666666666W ≥ 19W, normal usage range"
6067,2025-07-17 13:45:00,45.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 45.0W ≥ 19W, normal usage range"
6068,2025-07-17 14:00:00,61.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 61.0W ≥ 19W, normal usage range"
6069,2025-07-17 14:15:00,47.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 47.0W ≥ 19W, normal usage range"
6070,2025-07-17 14:30:00,38.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 38.0W ≥ 19W, normal usage range"
6071,2025-07-17 14:45:00,33.5,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 33.5W ≥ 19W, normal usage range"
6072,2025-07-17 15:00:00,29.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 29.0W ≥ 19W, normal usage range"
6073,2025-07-17 15:15:00,29.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 29.0W ≥ 19W, normal usage range"
6074,2025-07-17 15:30:00,48.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 48.0W ≥ 19W, normal usage range"
6075,2025-07-17 15:45:00,65.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 65.0W ≥ 19W, normal usage range"
6076,2025-07-17 16:00:00,34.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 34.0W ≥ 19W, normal usage range"
6077,2025-07-17 16:15:00,7.0,phantom_load,Send Notification,send_notification,0.7850016912072403,0.49522335041327,0.7599449909817263,high,medium,high,100.0,
6078,2025-07-17 16:30:00,7.0,phantom_load,Send Notification,send_notification,0.7870284658824829,0.4950460160849827,0.7758967657437328,high,medium,high,100.0,
6079,2025-07-17 16:45:00,7.0,phantom_load,Send Notification,send_notification,0.7950070501656029,0.5321540260687511,0.6428381580177543,high,medium,medium,100.0,
6080,2025-07-17 17:00:00,7.0,phantom_load,Send Notification,send_notification,0.7947815354073589,0.5475878486199295,0.7039868262028586,high,medium,high,100.0,
6081,2025-07-17 17:15:00,33.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 33.0W ≥ 19W, normal usage range"
6082,2025-07-17 17:30:00,23.0,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 23.0W ≥ 19W, normal usage range"
6083,2025-07-17 17:45:00,29.5,normal_usage,No Action Needed,normal_usage,,,,,,,,"Power 29.5W ≥ 19W, normal usage range"
6084,2025-07-17 18:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46777539226908027,0.4349989896338071,0.5586346785555911,medium,medium,medium,100.0,
6085,2025-07-17 18:15:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46917159042184786,0.27558085674826405,0.5269443858509113,medium,low,medium,100.0,
6086,2025-07-17 18:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4694348244915094,0.33078643784899264,0.47957008878782115,medium,medium,medium,100.0,
6087,2025-07-17 18:45:00,0.5,phantom_load,Suggest Shutdown,suggest_shutdown,0.46887654816804925,0.23722757071225126,0.5061088177216584,medium,low,medium,100.0,
6088,2025-07-17 19:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46768378989581366,0.22835481481295697,0.4274616455047859,medium,low,medium,100.0,
6089,2025-07-17 19:15:00,0.3333333333333333,phantom_load,Suggest Shutdown,suggest_shutdown,0.4679774158241079,0.45051250139907745,0.5006960310953704,medium,medium,medium,100.0,
6090,2025-07-17 19:30:00,0.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.4676774251376118,0.22873764922223233,0.5494515755512894,medium,low,medium,100.0,
6091,2025-07-17 19:45:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46737554300283934,0.433654357205943,0.49281843005212767,medium,medium,medium,100.0,
6092,2025-07-17 20:00:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46886472040029487,0.32974970407875365,0.4722059261562071,medium,low,medium,100.0,
6093,2025-07-17 20:15:00,1.0,phantom_load,Suggest Shutdown,suggest_shutdown,0.46764181901160623,0.22857194312801088,0.6102536948338207,medium,low,medium,100.0,
