timestamp,end_timestamp,duration_minutes,original_power,controlled_power,power_reduction,reduction_percentage,decision,original_decision,activity_score,habit_score,confidence_score,filter_applied,filter_reason
2025-05-23 15:30:00+00:00,2025-05-23 15:45:00+00:00,15.0,18.6,0.0,18.6,100.0,send_notification,keep_on,0.43454199999790655,0.5161447513597478,0.7040539354405726,True,"長時間低功率修正(功率18.6W, 1380.0分鐘)"
2025-05-23 16:45:00+00:00,2025-05-24 10:45:00+00:00,1080.0,17.1140625,0.0,17.1140625,100.0,send_notification,keep_on,0.5177139303869677,0.46380388333130007,0.6993724443483792,True,時間感知休眠檢測(1455.0分鐘)
2025-05-24 11:15:00+00:00,2025-05-24 15:00:00+00:00,225.0,22.220000000000002,21.7756,0.4444000000000017,2.000000000000007,keep_on,keep_on,0.7249278250578842,0.48638607716643734,0.673626901580797,False,濾波完成
2025-05-24 15:15:00+00:00,2025-05-24 15:45:00+00:00,30.0,18.3,17.934,0.36599999999999966,1.999999999999998,keep_on,keep_on,0.8485672058581568,0.5179301609877203,0.33621639966768846,False,濾波完成
2025-05-24 16:00:00+00:00,2025-05-25 08:15:00+00:00,975.0,16.391379310344828,0.0,16.391379310344828,100.0,suggest_shutdown,send_notification,0.38613631294045453,0.46838248526107906,0.3479440672448729,True,時間感知休眠檢測(45.0分鐘)
2025-05-25 08:30:00+00:00,2025-05-25 09:45:00+00:00,75.0,17.419999999999998,0.0,17.419999999999998,100.0,suggest_shutdown,delay_decision,0.6187766238169741,0.4271996637412165,0.1485033414849377,True,時間感知休眠檢測(1035.0分鐘)
2025-05-25 11:00:00+00:00,2025-05-25 14:15:00+00:00,195.0,21.619999999999997,13.550198015211873,8.069801984788125,37.32563360216524,delay_decision,suggest_shutdown,0.2003901434103275,0.5257353647645678,0.6114532910770404,True,功率不穩定
2025-05-25 14:30:00+00:00,2025-05-25 16:00:00+00:00,90.0,20.999999999999996,13.341939109859041,7.6580608901409555,36.46695661971884,delay_decision,suggest_shutdown,0.2122358084946591,0.5163156287857065,0.6347396624673031,True,功率不穩定
2025-05-25 16:15:00+00:00,2025-05-25 17:00:00+00:00,45.0,16.0,6.0470175231038965,9.952982476896103,62.206140480600645,delay_decision,delay_decision,0.6529348746985615,0.4757637323502845,0.2913704432716183,True,狀態持續時間不足
2025-05-25 17:15:00+00:00,2025-05-26 08:45:00+00:00,930.0,17.22727272727273,0.0,17.22727272727273,100.0,suggest_shutdown,suggest_shutdown,0.2941152278889571,0.41887839996602494,0.2675001022345197,True,時間感知休眠檢測(60.0分鐘)
2025-05-26 09:00:00+00:00,2025-05-26 09:30:00+00:00,30.0,16.6,0.0,16.6,100.0,send_notification,keep_on,0.4330893101920065,0.4329316485803065,0.8,True,時間感知休眠檢測(1005.0分鐘)
2025-05-26 10:15:00+00:00,2025-05-26 10:30:00+00:00,15.0,20.1,0.0,20.1,100.0,suggest_shutdown,keep_on,0.5846912781623758,0.4160090395556399,0.8,True,濾波完成
2025-05-26 10:45:00+00:00,2025-05-26 11:30:00+00:00,45.0,20.166666666666668,0.0,20.166666666666668,100.0,suggest_shutdown,keep_on,0.5526987855404509,0.5101304054295696,0.8,True,濾波完成
2025-05-26 11:45:00+00:00,2025-05-26 12:00:00+00:00,15.0,19.8,0.0,19.8,100.0,send_notification,keep_on,0.8014122979873449,0.5045870958262587,0.8,True,濾波完成
2025-05-26 12:30:00+00:00,2025-05-26 13:00:00+00:00,30.0,17.05,0.0,17.05,100.0,send_notification,keep_on,0.48092494135744485,0.4976209578634147,0.8,True,時間感知休眠檢測(45.0分鐘)
2025-05-26 13:45:00+00:00,2025-05-26 14:00:00+00:00,15.0,35.0,20.957184260565782,14.042815739434218,40.12233068409777,delay_decision,keep_on,0.5557066954137169,0.5150376607228753,0.8,True,狀態持續時間不足
2025-05-26 14:15:00+00:00,2025-05-26 15:30:00+00:00,75.0,19.4,0.0,19.4,100.0,suggest_shutdown,keep_on,0.8976236133496274,0.5028265221244578,0.8,True,休眠模式中的功率震盪
2025-05-26 15:45:00+00:00,2025-05-27 08:00:00+00:00,975.0,18.13061224489796,0.0,18.13061224489796,100.0,send_notification,keep_on,0.4737549287465351,0.5131031893923172,0.715141007936003,True,"長時間低功率修正(功率18.1W, 90.0分鐘)"
2025-05-27 08:15:00+00:00,2025-05-27 08:45:00+00:00,30.0,18.6,0.0,18.6,100.0,suggest_shutdown,suggest_shutdown,0.2569712053474059,0.42777704693367136,0.3370856194005721,True,休眠模式中的功率震盪
2025-05-27 09:00:00+00:00,2025-05-27 09:15:00+00:00,15.0,20.3,11.052929211402015,9.247070788597986,45.55207285023638,delay_decision,keep_on,0.8188041130942396,0.4329316485803065,0.8,True,功率不穩定
2025-05-27 09:30:00+00:00,2025-05-27 09:45:00+00:00,15.0,17.7,17.346,0.3539999999999992,1.9999999999999956,keep_on,keep_on,0.95,0.47271088534916744,0.8,False,濾波完成
2025-05-27 11:00:00+00:00,2025-05-27 11:15:00+00:00,15.0,16.2,0.0,16.2,100.0,send_notification,send_notification,0.19519976802697855,0.5071720993687256,0.8,True,時間感知休眠檢測(90.0分鐘)
2025-05-27 11:45:00+00:00,2025-05-27 12:15:00+00:00,30.0,16.15,0.0,16.15,100.0,send_notification,keep_on,0.5705225558788183,0.5045870958262587,0.8,True,時間感知休眠檢測(135.0分鐘)
2025-05-27 13:45:00+00:00,2025-05-27 14:15:00+00:00,30.0,18.3,0.0,18.3,100.0,send_notification,keep_on,0.6952815899585073,0.5150376607228753,0.8,True,"長時間低功率修正(功率18.3W, 255.0分鐘)"
