#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T10:00:00Z,59,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T10:15:00Z,58,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T10:30:00Z,73,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T10:45:00Z,53,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T11:00:00Z,58,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T11:15:00Z,64,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T11:30:00Z,58,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T11:45:00Z,56,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T12:00:00Z,57,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T12:15:00Z,64,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T12:45:00Z,40,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T13:15:00Z,56,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T13:30:00Z,59,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T13:45:00Z,68,power,influxdb-JWN-D8
,,0,2025-07-07T12:46:38Z,2025-07-15T12:46:38.691Z,2025-07-09T14:00:00Z,52,power,influxdb-JWN-D8
